LOW,S1,S2,S3,SIZE,STD_POINT,FORCE,AREA_AVG,SIDE
2,1037.83,1010.54,1023.35,1,1.4,50,1.4,0
3,1037.75,1010.56,1023.91,1,1.4,50,1.4,0
4,1037.59,1010.6,1024.44,1,1.4,50,1.4,0
5,1037.36,1010.71,1024.67,1,1.4,50,1.4,0
6,1037.55,1010.67,1023.57,1,1.4,50,1.4,0
7,1037.38,1010.58,1024.21,1,1.4,50,1.4,0
8,1037.63,1010.64,1024.2,1,1.4,50,1.4,0
9,1037.81,1010.54,1024.25,1,1.4,50,1.4,0
10,1037.76,1010.49,1024.23,1,1.4,50,1.4,0
11,1037.84,1010.55,1023.13,1,1.4,50,1.4,0
12,1037.81,1010.51,1023.2,1,1.4,50,1.4,0
13,1037.59,1010.46,1023.76,1,1.4,50,1.4,0
14,1037.44,1010.5,1024.5,1,1.4,50,1.4,0
15,1037.24,1010.53,1024.21,1,1.4,50,1.4,0
16,1037.29,1010.63,1024.42,1,1.4,50,1.4,0
17,1036.79,1010.62,1024.87,1,1.4,50,1.4,0
18,1036.84,1010.46,1024.8,1,1.4,50,1.4,0
19,1037.27,1010.52,1024.12,1,1.4,50,1.4,0
20,1037.35,1010.54,1024.37,1,1.4,50,1.4,0
21,1037.02,1010.49,1024.06,1,1.4,50,1.4,0
22,1037.01,1010.41,1024.38,1,1.4,50,1.4,0
23,1036.71,1010.4,1024.89,1,1.4,50,1.4,0
24,1037.91,1010.53,1023.64,1,1.4,50,1.4,0
25,1037.83,1010.54,1023.37,1,1.4,50,1.4,0
26,1037.75,1010.56,1024.12,1,1.4,50,1.4,0
27,1037.59,1010.6,1023.85,1,1.4,50,1.4,0
28,1037.36,1010.71,1024.61,1,1.4,50,1.4,0
29,1037.55,1010.67,1023.63,1,1.4,50,1.4,0
30,1037.36,1010.58,1023.75,1,1.4,50,1.4,0
31,1037.63,1010.64,1024.33,1,1.4,50,1.4,0
32,1037.81,1010.54,1024.08,1,1.4,50,1.4,0
33,1037.76,1010.49,1024.29,1,1.4,50,1.4,0
34,1037.84,1010.55,1023.81,1,1.4,50,1.4,0
35,1037.81,1010.51,1023.74,1,1.4,50,1.4,0
36,1037.59,1010.46,1023.88,1,1.4,50,1.4,0
37,1037.44,1010.5,1023.74,1,1.4,50,1.4,0
38,1037.24,1010.53,1024.63,1,1.4,50,1.4,0
39,1037.29,1010.63,1024.79,1,1.4,50,1.4,0
40,1036.79,1010.62,1024.88,1,1.4,50,1.4,0
41,1036.84,1010.46,1024.55,1,1.4,50,1.4,0
42,1037.27,1010.52,1024.94,1,1.4,50,1.4,0
43,1037.35,1010.54,1025.11,1,1.4,50,1.4,0
44,1037.02,1010.49,1026.04,1,1.4,50,1.4,0
45,1037.01,1010.41,1025.55,1,1.4,50,1.4,0
46,1037.02,1010.49,1024.25,1,1.4,50,1.4,0
47,1037.01,1010.41,1024.82,1,1.4,50,1.4,0
48,1036.71,1010.4,1024.44,1,1.4,50,1.4,0
49,1037.29,1010.63,1023.91,1,1.4,50,1.4,0
50,1037.01,1010.41,1025.99,1,1.4,50,1.4,0
1,1051.92,1012.18,1039.16,1,1.4,100,1.4,0
2,1052.65,1012.27,1038.46,1,1.4,100,1.4,0
3,1052.8,1012.25,1038.41,1,1.4,100,1.4,0
4,1052.75,1012.31,1038.49,1,1.4,100,1.4,0
5,1052.69,1012.28,1038.64,1,1.4,100,1.4,0
6,1052.62,1012.2,1038.86,1,1.4,100,1.4,0
7,1052.53,1012.26,1039.33,1,1.4,100,1.4,0
8,1052.5,1012.24,1039.41,1,1.4,100,1.4,0
9,1052.47,1012.09,1039.38,1,1.4,100,1.4,0
10,1052.51,1012.26,1038.91,1,1.4,100,1.4,0
11,1052.44,1012.17,1038.89,1,1.4,100,1.4,0
12,1052.51,1012.08,1039.4,1,1.4,100,1.4,0
13,1052.44,1012.28,1038.77,1,1.4,100,1.4,0
14,1052.37,1012.23,1038.87,1,1.4,100,1.4,0
15,1052.33,1012.05,1038.92,1,1.4,100,1.4,0
16,1052.37,1012.07,1039.05,1,1.4,100,1.4,0
17,1052.27,1012.17,1039.7,1,1.4,100,1.4,0
18,1052.25,1012.05,1038.87,1,1.4,100,1.4,0
19,1052.24,1012.16,1039.61,1,1.4,100,1.4,0
20,1052.11,1012.14,1038.92,1,1.4,100,1.4,0
21,1052.15,1012.11,1039.26,1,1.4,100,1.4,0
22,1052.13,1011.95,1039.7,1,1.4,100,1.4,0
23,1052.03,1012.09,1039.39,1,1.4,100,1.4,0
24,1052,1012.03,1038.1,1,1.4,100,1.4,0
25,1051.97,1012.03,1040.11,1,1.4,100,1.4,0
26,1051.92,1012.06,1040.14,1,1.4,100,1.4,0
27,1051.83,1012.03,1039.47,1,1.4,100,1.4,0
28,1051.89,1011.96,1040.04,1,1.4,100,1.4,0
29,1051.77,1012,1039.8,1,1.4,100,1.4,0
30,1051.78,1012.01,1039.57,1,1.4,100,1.4,0
31,1051.76,1011.94,1039.4,1,1.4,100,1.4,0
32,1051.68,1011.94,1039.33,1,1.4,100,1.4,0
33,1051.63,1012.04,1040.39,1,1.4,100,1.4,0
34,1051.6,1011.96,1040.3,1,1.4,100,1.4,0
35,1051.56,1012.03,1039.92,1,1.4,100,1.4,0
36,1051.53,1012.11,1039.82,1,1.4,100,1.4,0
37,1051.51,1012.21,1040.14,1,1.4,100,1.4,0
38,1051.48,1011.97,1040.52,1,1.4,100,1.4,0
39,1051.47,1011.94,1040.28,1,1.4,100,1.4,0
40,1051.42,1012.02,1040.46,1,1.4,100,1.4,0
41,1051.41,1011.9,1039.95,1,1.4,100,1.4,0
42,1051.44,1011.81,1040.04,1,1.4,100,1.4,0
43,1051.45,1011.95,1039.94,1,1.4,100,1.4,0
44,1051.51,1012.21,1040.26,1,1.4,100,1.4,0
45,1051.48,1011.97,1039.65,1,1.4,100,1.4,0
46,1051.47,1011.94,1040.16,1,1.4,100,1.4,0
47,1051.42,1012.02,1040.26,1,1.4,100,1.4,0
48,1051.41,1011.9,1039.98,1,1.4,100,1.4,0
49,1051.44,1011.81,1040.13,1,1.4,100,1.4,0
50,1051.45,1011.95,1040.53,1,1.4,100,1.4,0
1,1077.72,1024.98,1067.21,1,1.4,200,1.4,0
2,1077.86,1024.95,1066.26,1,1.4,200,1.4,0
3,1077.81,1024.82,1066.91,1,1.4,200,1.4,0
4,1077.9,1024.77,1067.09,1,1.4,200,1.4,0
5,1077.98,1024.77,1066.92,1,1.4,200,1.4,0
6,1078.07,1024.72,1065.98,1,1.4,200,1.4,0
7,1078.1,1024.77,1066.02,1,1.4,200,1.4,0
8,1078.12,1024.72,1066.86,1,1.4,200,1.4,0
9,1078.15,1024.62,1066.15,1,1.4,200,1.4,0
10,1078.09,1024.53,1065.94,1,1.4,200,1.4,0
11,1078.11,1024.43,1066.65,1,1.4,200,1.4,0
12,1078.16,1024.54,1066.63,1,1.4,200,1.4,0
13,1078.23,1024.52,1066.39,1,1.4,200,1.4,0
14,1078.22,1024.42,1066.68,1,1.4,200,1.4,0
15,1078.17,1024.34,1066.28,1,1.4,200,1.4,0
16,1077.9,1022.85,1066.57,1,1.4,200,1.4,0
17,1077.78,1022.38,1066.44,1,1.4,200,1.4,0
18,1077.61,1022.6,1067.3,1,1.4,200,1.4,0
19,1077.79,1022.22,1066.93,1,1.4,200,1.4,0
20,1077.74,1022.05,1067.3,1,1.4,200,1.4,0
21,1077.85,1021.76,1067.21,1,1.4,200,1.4,0
22,1077.69,1021.83,1066.46,1,1.4,200,1.4,0
23,1077.67,1021.68,1066.95,1,1.4,200,1.4,0
24,1077.64,1021.72,1066.56,1,1.4,200,1.4,0
25,1077.71,1021.64,1066.35,1,1.4,200,1.4,0
26,1077.72,1021.65,1066.32,1,1.4,200,1.4,0
27,1077.73,1021.58,1066.66,1,1.4,200,1.4,0
28,1077.78,1021.59,1066.47,1,1.4,200,1.4,0
29,1077.76,1021.45,1066.56,1,1.4,200,1.4,0
30,1077.73,1021.57,1066.6,1,1.4,200,1.4,0
31,1077.75,1021.48,1066.24,1,1.4,200,1.4,0
32,1077.64,1021.33,1066.91,1,1.4,200,1.4,0
33,1077.58,1021.19,1067.13,1,1.4,200,1.4,0
34,1077.56,1021.12,1067.04,1,1.4,200,1.4,0
35,1077.53,1021.01,1066.51,1,1.4,200,1.4,0
36,1077.5,1021.06,1067.57,1,1.4,200,1.4,0
37,1077.49,1021.01,1066.62,1,1.4,200,1.4,0
38,1077.54,1020.95,1067.37,1,1.4,200,1.4,0
39,1077.5,1020.81,1067.19,1,1.4,200,1.4,0
40,1077.48,1020.75,1067.38,1,1.4,200,1.4,0
41,1077.42,1020.78,1066.77,1,1.4,200,1.4,0
42,1077.44,1020.78,1067.45,1,1.4,200,1.4,0
43,1077.41,1020.71,1067.06,1,1.4,200,1.4,0
44,1077.4,1020.66,1067.55,1,1.4,200,1.4,0
45,1077.36,1020.64,1066.79,1,1.4,200,1.4,0
46,1077.42,1020.78,1067.42,1,1.4,200,1.4,0
47,1077.44,1020.78,1067.56,1,1.4,200,1.4,0
48,1077.41,1020.71,1067.42,1,1.4,200,1.4,0
49,1077.4,1020.66,1066.61,1,1.4,200,1.4,0
50,1077.36,1020.64,1067.05,1,1.4,200,1.4,0
1,1029.58,1011.16,1014.28,1,1.5,50,1.5,0
2,1029.76,1011.02,1014.47,1,1.5,50,1.5,0
3,1029.57,1011.15,1014.05,1,1.5,50,1.5,0
4,1029.44,1011.19,1014.14,1,1.5,50,1.5,0
5,1030.8,1011.27,1013.49,1,1.5,50,1.5,0
6,1030.5,1011.39,1012.5,1,1.5,50,1.5,0
7,1029.6,1011.23,1013.72,1,1.5,50,1.5,0
8,1029.33,1011.35,1014.31,1,1.5,50,1.5,0
9,1029.46,1011.22,1014.24,1,1.5,50,1.5,0
10,1029.28,1011.02,1013.69,1,1.5,50,1.5,0
11,1029.15,1011.13,1014.14,1,1.5,50,1.5,0
12,1029.84,1011.07,1014.85,1,1.5,50,1.5,0
13,1030.16,1011.08,1012.92,1,1.5,50,1.5,0
14,1030.24,1010.97,1012.73,1,1.5,50,1.5,0
15,1030.59,1011.13,1013.29,1,1.5,50,1.5,0
16,1030.46,1011.09,1013.21,1,1.5,50,1.5,0
17,1029.9,1011.05,1014.35,1,1.5,50,1.5,0
18,1029.87,1011.15,1014.83,1,1.5,50,1.5,0
19,1029.62,1011.16,1013.64,1,1.5,50,1.5,0
20,1029.6,1011.12,1014.28,1,1.5,50,1.5,0
21,1029.86,1011.07,1014.95,1,1.5,50,1.5,0
22,1029.96,1011.16,1014.45,1,1.5,50,1.5,0
23,1029.73,1011.1,1013.82,1,1.5,50,1.5,0
24,1032.72,1011.12,1033.06,1,1.5,50,1.5,0
25,1029.96,1011.16,1014.66,1,1.5,50,1.5,0
26,1029.73,1011.1,1014.28,1,1.5,50,1.5,0
27,1029.41,1011.12,1014.37,1,1.5,50,1.5,0
28,1029.51,1011.01,1014.18,1,1.5,50,1.5,0
29,1029.5,1011.09,1013.75,1,1.5,50,1.5,0
30,1029.49,1010.99,1013.89,1,1.5,50,1.5,0
31,1029.55,1011,1013.75,1,1.5,50,1.5,0
32,1029.78,1011.2,1013.88,1,1.5,50,1.5,0
33,1029.12,1010.98,1013.85,1,1.5,50,1.5,0
34,1029.9,1010.98,1013.98,1,1.5,50,1.5,0
35,1029.83,1011.05,1014.59,1,1.5,50,1.5,0
36,1029.93,1011.04,1014.6,1,1.5,50,1.5,0
37,1030.41,1011.05,1013.5,1,1.5,50,1.5,0
38,1029.06,1011.02,1013.54,1,1.5,50,1.5,0
39,1029.76,1010.92,1014.35,1,1.5,50,1.5,0
40,1030.08,1011.01,1012.55,1,1.5,50,1.5,0
41,1030.37,1010.94,1012.77,1,1.5,50,1.5,0
42,1030.53,1010.92,1012.77,1,1.5,50,1.5,0
43,1030.75,1010.91,1013.41,1,1.5,50,1.5,0
44,1030.49,1010.91,1012.6,1,1.5,50,1.5,0
45,1030.29,1011.05,1012.78,1,1.5,50,1.5,0
46,1029.66,1011.01,1014.48,1,1.5,50,1.5,0
47,1030.53,1010.92,1013.22,1,1.5,50,1.5,0
48,1030.37,1010.94,1013.01,1,1.5,50,1.5,0
49,1030.29,1011.05,1013.32,1,1.5,50,1.5,0
50,1029.66,1011.01,1013.66,1,1.5,50,1.5,0
1,1053.44,1010.73,1033.95,1,1.5,100,1.5,0
2,1053.35,1010.82,1033.37,1,1.5,100,1.5,0
3,1053.41,1010.78,1033.03,1,1.5,100,1.5,0
4,1053.4,1010.79,1033.08,1,1.5,100,1.5,0
5,1053.41,1010.77,1033.25,1,1.5,100,1.5,0
6,1053.38,1010.8,1033.27,1,1.5,100,1.5,0
7,1053.3,1010.8,1033.08,1,1.5,100,1.5,0
8,1053.31,1010.83,1033.39,1,1.5,100,1.5,0
9,1053.35,1010.79,1033.75,1,1.5,100,1.5,0
10,1053.58,1010.84,1033.62,1,1.5,100,1.5,0
11,1053.63,1010.83,1033.53,1,1.5,100,1.5,0
12,1053.59,1010.84,1033.33,1,1.5,100,1.5,0
13,1053.58,1010.79,1033.04,1,1.5,100,1.5,0
14,1053.51,1010.81,1033.44,1,1.5,100,1.5,0
15,1053.39,1010.73,1033.82,1,1.5,100,1.5,0
16,1053.29,1010.82,1033.48,1,1.5,100,1.5,0
17,1053.2,1010.79,1033.58,1,1.5,100,1.5,0
18,1053.58,1010.79,1033.09,1,1.5,100,1.5,0
19,1053.51,1010.81,1033.31,1,1.5,100,1.5,0
20,1053.39,1010.73,1033.64,1,1.5,100,1.5,0
21,1053.29,1010.82,1033.1,1,1.5,100,1.5,0
22,1053.2,1010.79,1033.65,1,1.5,100,1.5,0
23,1053.18,1010.77,1033.49,1,1.5,100,1.5,0
24,1053.15,1010.78,1033.31,1,1.5,100,1.5,0
25,1053.2,1010.78,1032.86,1,1.5,100,1.5,0
26,1053.07,1010.81,1033.15,1,1.5,100,1.5,0
27,1053.08,1010.81,1032.85,1,1.5,100,1.5,0
28,1053.07,1010.83,1033.26,1,1.5,100,1.5,0
29,1053.01,1010.86,1033.34,1,1.5,100,1.5,0
30,1052.95,1010.79,1033.97,1,1.5,100,1.5,0
31,1052.9,1010.79,1034.01,1,1.5,100,1.5,0
32,1052.83,1010.78,1033.93,1,1.5,100,1.5,0
33,1052.78,1010.77,1032.88,1,1.5,100,1.5,0
34,1052.76,1010.81,1033.86,1,1.5,100,1.5,0
35,1052.66,1010.81,1033.45,1,1.5,100,1.5,0
36,1052.65,1010.86,1033.74,1,1.5,100,1.5,0
37,1052.68,1010.83,1033.53,1,1.5,100,1.5,0
38,1052.66,1010.76,1033.3,1,1.5,100,1.5,0
39,1052.75,1010.78,1033.56,1,1.5,100,1.5,0
40,1052.64,1010.78,1033.19,1,1.5,100,1.5,0
41,1052.83,1010.78,1033.08,1,1.5,100,1.5,0
42,1052.78,1010.77,1033.79,1,1.5,100,1.5,0
43,1052.76,1010.81,1033.83,1,1.5,100,1.5,0
44,1052.66,1010.81,1033.26,1,1.5,100,1.5,0
45,1052.65,1010.86,1032.78,1,1.5,100,1.5,0
46,1052.68,1010.83,1033.55,1,1.5,100,1.5,0
47,1052.66,1010.76,1033.76,1,1.5,100,1.5,0
48,1052.75,1010.78,1032.96,1,1.5,100,1.5,0
49,1052.69,1010.77,1033.2,1,1.5,100,1.5,0
50,1052.64,1010.78,1033.87,1,1.5,100,1.5,0
1,1079.81,1013.34,1056.27,1,1.5,200,1.5,0
2,1080.16,1013.27,1055.73,1,1.5,200,1.5,0
3,1080.16,1013.11,1055.64,1,1.5,200,1.5,0
4,1080.2,1013.09,1056.54,1,1.5,200,1.5,0
5,1080.08,1012.97,1056.23,1,1.5,200,1.5,0
6,1080.26,1012.87,1056.07,1,1.5,200,1.5,0
7,1080.29,1012.91,1056.47,1,1.5,200,1.5,0
8,1080.24,1012.95,1056.27,1,1.5,200,1.5,0
9,1080.15,1012.78,1056.19,1,1.5,200,1.5,0
10,1080.15,1012.86,1056.04,1,1.5,200,1.5,0
11,1080.16,1012.87,1056.89,1,1.5,200,1.5,0
12,1080.14,1012.73,1057.27,1,1.5,200,1.5,0
13,1080.31,1012.66,1057.06,1,1.5,200,1.5,0
14,1080.23,1012.65,1057.36,1,1.5,200,1.5,0
15,1080.33,1012.58,1057.63,1,1.5,200,1.5,0
16,1080.27,1012.51,1058.27,1,1.5,200,1.5,0
17,1080.21,1012.56,1057.64,1,1.5,200,1.5,0
18,1080.17,1012.58,1057.99,1,1.5,200,1.5,0
19,1080.11,1012.62,1057.86,1,1.5,200,1.5,0
20,1080.1,1012.52,1058.19,1,1.5,200,1.5,0
21,1080.15,1012.5,1058.21,1,1.5,200,1.5,0
22,1080.11,1012.48,1058.01,1,1.5,200,1.5,0
23,1080.27,1012.51,1057.79,1,1.5,200,1.5,0
24,1080.21,1012.56,1058.23,1,1.5,200,1.5,0
25,1080.17,1012.58,1058.28,1,1.5,200,1.5,0
26,1080.11,1012.62,1057.44,1,1.5,200,1.5,0
27,1080.1,1012.52,1057.81,1,1.5,200,1.5,0
28,1080.15,1012.5,1058.32,1,1.5,200,1.5,0
29,1080.11,1012.48,1058.19,1,1.5,200,1.5,0
30,1080.1,1012.35,1057.82,1,1.5,200,1.5,0
31,1080.19,1012.38,1058.11,1,1.5,200,1.5,0
32,1080.15,1012.35,1058.04,1,1.5,200,1.5,0
33,1080.1,1012.35,1057.58,1,1.5,200,1.5,0
34,1080.05,1012.41,1058.08,1,1.5,200,1.5,0
35,1080.06,1012.4,1057.97,1,1.5,200,1.5,0
36,1080.03,1012.36,1057.8,1,1.5,200,1.5,0
37,1080.04,1012.29,1057.64,1,1.5,200,1.5,0
38,1080.05,1012.29,1057.95,1,1.5,200,1.5,0
39,1080.11,1012.62,1057.83,1,1.5,200,1.5,0
40,1080.1,1012.52,1058.09,1,1.5,200,1.5,0
41,1080.15,1012.5,1058.07,1,1.5,200,1.5,0
42,1080.11,1012.48,1058.3,1,1.5,200,1.5,0
43,1080.1,1012.35,1057.92,1,1.5,200,1.5,0
44,1080.19,1012.38,1057.77,1,1.5,200,1.5,0
45,1080.15,1012.35,1058.24,1,1.5,200,1.5,0
46,1080.1,1012.35,1057.94,1,1.5,200,1.5,0
47,1080.05,1012.41,1057.91,1,1.5,200,1.5,0
48,1080.06,1012.4,1058.17,1,1.5,200,1.5,0
49,1080.03,1012.36,1057.59,1,1.5,200,1.5,0
50,1080.04,1012.29,1057.58,1,1.5,200,1.5,0
1,1025.9,1011.71,1018.09,1,1.6,50,1.6,0
2,1025.75,1011.64,1018.03,1,1.6,50,1.6,0
3,1025.71,1011.68,1018.4,1,1.6,50,1.6,0
4,1025.52,1011.65,1018.46,1,1.6,50,1.6,0
5,1025.39,1011.68,1018.03,1,1.6,50,1.6,0
6,1025.33,1011.71,1017.86,1,1.6,50,1.6,0
7,1025.29,1011.58,1017.81,1,1.6,50,1.6,0
8,1025.36,1011.7,1018.49,1,1.6,50,1.6,0
9,1025.41,1011.6,1018.34,1,1.6,50,1.6,0
10,1025.16,1011.5,1018.44,1,1.6,50,1.6,0
11,1025.04,1011.63,1018.65,1,1.6,50,1.6,0
12,1024.98,1011.64,1018.55,1,1.6,50,1.6,0
13,1024.85,1011.66,1018.64,1,1.6,50,1.6,0
14,1024.66,1011.65,1018.23,1,1.6,50,1.6,0
15,1024.6,1011.6,1018,1,1.6,50,1.6,0
16,1024.47,1011.56,1018.44,1,1.6,50,1.6,0
17,1024.38,1011.63,1018.91,1,1.6,50,1.6,0
18,1024.4,1011.67,1018.11,1,1.6,50,1.6,0
19,1024.29,1011.63,1018.25,1,1.6,50,1.6,0
20,1024.24,1011.61,1018.21,1,1.6,50,1.6,0
21,1024.17,1011.65,1018.91,1,1.6,50,1.6,0
22,1024.11,1011.65,1018.45,1,1.6,50,1.6,0
23,1025.9,1011.71,1018.92,1,1.6,50,1.6,0
24,1025.75,1011.64,1019.17,1,1.6,50,1.6,0
25,1025.71,1011.68,1018.9,1,1.6,50,1.6,0
26,1025.52,1011.65,1018.59,1,1.6,50,1.6,0
27,1025.39,1011.68,1018.19,1,1.6,50,1.6,0
28,1025.33,1011.71,1018.38,1,1.6,50,1.6,0
29,1025.29,1011.58,1017.67,1,1.6,50,1.6,0
30,1025.36,1011.7,1018.06,1,1.6,50,1.6,0
31,1025.41,1011.6,1018.53,1,1.6,50,1.6,0
32,1025.16,1011.5,1018.15,1,1.6,50,1.6,0
33,1025.04,1011.63,1018.45,1,1.6,50,1.6,0
34,1024.98,1011.64,1017.8,1,1.6,50,1.6,0
35,1024.85,1011.66,1018.56,1,1.6,50,1.6,0
36,1024.66,1011.65,1018.35,1,1.6,50,1.6,0
37,1024.6,1011.6,1017.89,1,1.6,50,1.6,0
38,1024.47,1011.56,1018.59,1,1.6,50,1.6,0
39,1024.38,1011.63,1017.96,1,1.6,50,1.6,0
40,1024.4,1011.67,1018.94,1,1.6,50,1.6,0
41,1024.29,1011.63,1018.84,1,1.6,50,1.6,0
42,1024.24,1011.61,1018.94,1,1.6,50,1.6,0
43,1024.17,1011.65,1018.76,1,1.6,50,1.6,0
44,1024.47,1011.56,1018.06,1,1.6,50,1.6,0
45,1024.38,1011.63,1018.14,1,1.6,50,1.6,0
46,1024.4,1011.67,1018.5,1,1.6,50,1.6,0
47,1024.29,1011.63,1017.94,1,1.6,50,1.6,0
48,1024.24,1011.61,1018.94,1,1.6,50,1.6,0
49,1024.21,1011.63,1017.83,1,1.6,50,1.6,0
50,1024.17,1011.65,1018.91,1,1.6,50,1.6,0
1,1052.76,1011.3,1028.75,1,1.6,100,1.6,0
2,1052.83,1011.28,1029.36,1,1.6,100,1.6,0
3,1052.73,1011.3,1029.28,1,1.6,100,1.6,0
4,1052.59,1011.27,1028.88,1,1.6,100,1.6,0
5,1052.61,1011.29,1029.4,1,1.6,100,1.6,0
6,1052.52,1011.29,1029.43,1,1.6,100,1.6,0
7,1052.53,1011.27,1028.98,1,1.6,100,1.6,0
8,1052.68,1011.27,1029.21,1,1.6,100,1.6,0
9,1052.52,1011.3,1029.91,1,1.6,100,1.6,0
10,1052.43,1011.27,1029.08,1,1.6,100,1.6,0
11,1052.42,1011.24,1029.71,1,1.6,100,1.6,0
12,1052.35,1011.26,1029.33,1,1.6,100,1.6,0
13,1052.29,1011.29,1029.22,1,1.6,100,1.6,0
14,1052.26,1011.31,1029.67,1,1.6,100,1.6,0
15,1052.34,1011.27,1029.43,1,1.6,100,1.6,0
16,1052.31,1011.29,1029.15,1,1.6,100,1.6,0
17,1052.13,1011.26,1029.07,1,1.6,100,1.6,0
18,1052.12,1011.27,1029.23,1,1.6,100,1.6,0
19,1052.06,1011.3,1029.69,1,1.6,100,1.6,0
20,1051.55,1011.27,1030.03,1,1.6,100,1.6,0
21,1051.65,1011.26,1029.54,1,1.6,100,1.6,0
22,1051.69,1011.27,1029.21,1,1.6,100,1.6,0
23,1051.58,1011.26,1029.85,1,1.6,100,1.6,0
24,1051.49,1011.28,1030.17,1,1.6,100,1.6,0
25,1051.59,1011.24,1029.4,1,1.6,100,1.6,0
26,1051.48,1011.29,1029.86,1,1.6,100,1.6,0
27,1051.44,1011.3,1029.88,1,1.6,100,1.6,0
28,1051.34,1011.27,1029.93,1,1.6,100,1.6,0
29,1051.27,1011.25,1029.94,1,1.6,100,1.6,0
30,1051.97,1011.25,1029.89,1,1.6,100,1.6,0
31,1051.83,1011.21,1029.68,1,1.6,100,1.6,0
32,1051.69,1011.25,1029.52,1,1.6,100,1.6,0
33,1051.29,1011.27,1029.45,1,1.6,100,1.6,0
34,1051.55,1011.27,1030.04,1,1.6,100,1.6,0
35,1051.65,1011.26,1030.17,1,1.6,100,1.6,0
36,1051.69,1011.27,1030.18,1,1.6,100,1.6,0
37,1051.58,1011.26,1029.54,1,1.6,100,1.6,0
38,1051.49,1011.28,1029.71,1,1.6,100,1.6,0
39,1051.59,1011.24,1030.19,1,1.6,100,1.6,0
40,1051.48,1011.29,1030.11,1,1.6,100,1.6,0
41,1051.44,1011.3,1029.89,1,1.6,100,1.6,0
42,1051.34,1011.27,1029.64,1,1.6,100,1.6,0
43,1051.27,1011.25,1030.17,1,1.6,100,1.6,0
44,1050.97,1011.25,1029.17,1,1.6,100,1.6,0
45,1050.83,1011.21,1030.44,1,1.6,100,1.6,0
46,1050.69,1011.25,1030.32,1,1.6,100,1.6,0
47,1050.97,1011.25,1029.8,1,1.6,100,1.6,0
48,1051.27,1011.25,1029.11,1,1.6,100,1.6,0
49,1050.97,1011.25,1029.93,1,1.6,100,1.6,0
50,1050.69,1011.25,1029.91,1,1.6,100,1.6,0
1,1071.84,1011.72,1046.45,1,1.6,200,1.6,0
2,1071.78,1011.69,1046.5,1,1.6,200,1.6,0
3,1071.73,1011.71,1045.53,1,1.6,200,1.6,0
4,1071.66,1011.66,1046.53,1,1.6,200,1.6,0
5,1071.6,1011.68,1045.95,1,1.6,200,1.6,0
6,1071.6,1011.69,1046.26,1,1.6,200,1.6,0
7,1071.5,1011.67,1046.7,1,1.6,200,1.6,0
8,1071.43,1011.66,1046.06,1,1.6,200,1.6,0
9,1071.38,1011.67,1045.94,1,1.6,200,1.6,0
10,1071.31,1011.64,1046.24,1,1.6,200,1.6,0
11,1071.27,1011.64,1046.5,1,1.6,200,1.6,0
12,1071.16,1011.64,1046.72,1,1.6,200,1.6,0
13,1071.12,1011.63,1045.99,1,1.6,200,1.6,0
14,1071.07,1011.67,1046.73,1,1.6,200,1.6,0
15,1070.96,1011.62,1046.52,1,1.6,200,1.6,0
16,1070.9,1011.64,1046.82,1,1.6,200,1.6,0
17,1070.87,1011.62,1045.81,1,1.6,200,1.6,0
18,1071.45,1011.7,1045.76,1,1.6,200,1.6,0
19,1071.43,1011.66,1045.98,1,1.6,200,1.6,0
20,1071.38,1011.67,1045.52,1,1.6,200,1.6,0
21,1071.31,1011.64,1046.67,1,1.6,200,1.6,0
22,1071.27,1011.64,1046.79,1,1.6,200,1.6,0
23,1071.16,1011.64,1046.19,1,1.6,200,1.6,0
24,1071.12,1011.63,1046.82,1,1.6,200,1.6,0
25,1071.07,1011.67,1045.81,1,1.6,200,1.6,0
26,1070.96,1011.62,1046.48,1,1.6,200,1.6,0
27,1070.9,1011.64,1046.12,1,1.6,200,1.6,0
28,1070.87,1011.62,1046.37,1,1.6,200,1.6,0
29,1071.45,1011.7,1046.23,1,1.6,200,1.6,0
30,1071.69,1011.68,1046.63,1,1.6,200,1.6,0
31,1071.61,1011.71,1046.71,1,1.6,200,1.6,0
32,1071.45,1011.68,1046.07,1,1.6,200,1.6,0
33,1071.45,1011.7,1045.71,1,1.6,200,1.6,0
34,1071.43,1011.66,1046.19,1,1.6,200,1.6,0
35,1071.38,1011.67,1046.34,1,1.6,200,1.6,0
36,1071.31,1011.64,1046.11,1,1.6,200,1.6,0
37,1071.27,1011.64,1046.1,1,1.6,200,1.6,0
38,1071.16,1011.64,1046.23,1,1.6,200,1.6,0
39,1071.12,1011.63,1046.7,1,1.6,200,1.6,0
40,1071.07,1011.67,1046.4,1,1.6,200,1.6,0
41,1070.96,1011.62,1046.89,1,1.6,200,1.6,0
42,1070.9,1011.64,1045.98,1,1.6,200,1.6,0
43,1070.87,1011.62,1047.01,1,1.6,200,1.6,0
44,1071.45,1011.7,1045.99,1,1.6,200,1.6,0
45,1071.69,1011.68,1046.3,1,1.6,200,1.6,0
46,1071.61,1011.71,1046.13,1,1.6,200,1.6,0
47,1071.43,1011.66,1045.65,1,1.6,200,1.6,0
48,1071.38,1011.67,1046.11,1,1.6,200,1.6,0
49,1071.31,1011.64,1046.58,1,1.6,200,1.6,0
50,1071.45,1011.68,1046.01,1,1.6,200,1.6,0
1,1010.95,1011.25,1050.63,1,2.1,50,2.1,0
